User	Sim	Time	Index	User or Model?	Event	Item	Action	Charge	Connection	Voltage	Separation	Area	Table	X axis	Y axis	X axis scale	Y axis scale	Experiment #s included	Notes
10708152	capacitor_charge	34.65	2905	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	34.65	2908	model	updating state			0.03	BATTERY_CONNECTED	0.3286	10.0	100.0							
10708152	capacitor_charge	34.67	2911	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	34.67	2914	model	updating state			0.02	BATTERY_CONNECTED	0.2385	10.0	100.0							
10708152	capacitor_charge	34.69	2917	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	34.69	2920	model	updating state			0.01	BATTERY_CONNECTED	0.1484	10.0	100.0							
10708152	capacitor_charge	34.7	2923	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	34.7	2926	model	updating state			0.0	BATTERY_CONNECTED	0.0583	10.0	100.0							
10708152	capacitor_charge	34.71	2929	model	updating state			0.0	BATTERY_CONNECTED	0.0583	10.0	100.0							
10708152	capacitor_charge	34.97	2945	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	34.97	2947	model	updating state			0.0	BATTERY_CONNECTED	0.0132	10.0	100.0							
10708152	capacitor_charge	34.99	2950	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	34.99	2952	model	updating state			0.0	BATTERY_CONNECTED	-0.0318	10.0	100.0							
10708152	capacitor_charge	35.01	2955	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	35.01	2957	model	updating state			0.0	BATTERY_CONNECTED	-0.0769	10.0	100.0							
10708152	capacitor_charge	35.03	2960	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	35.04	2963	model	updating state			-0.01	BATTERY_CONNECTED	-0.167	10.0	100.0							
10708152	capacitor_charge	35.06	2966	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	35.06	2969	model	updating state			-0.02	BATTERY_CONNECTED	-0.212	10.0	100.0							
10708152	capacitor_charge	35.08	2972	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	35.08	2975	model	updating state			-0.02	BATTERY_CONNECTED	-0.2571	10.0	100.0							
10708152	capacitor_charge	35.08	2978	model	updating state			-0.02	BATTERY_CONNECTED	-0.2571	10.0	100.0							
10708152	capacitor_charge	35.36	2996	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.37	2999	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.37	3002	model	updating state			-0.01	BATTERY_CONNECTED	-0.167	10.0	100.0							
10708152	capacitor_charge	35.39	3005	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.39	3008	model	updating state			0.0	BATTERY_CONNECTED	-0.0769	10.0	100.0							
10708152	capacitor_charge	35.41	3011	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.42	3014	model	updating state			0.0	BATTERY_CONNECTED	0.0132	10.0	100.0							
10708152	capacitor_charge	35.44	3017	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.44	3019	model	updating state			0.0	BATTERY_CONNECTED	0.1033	10.0	100.0							
10708152	capacitor_charge	35.46	3022	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.46	3025	model	updating state			0.02	BATTERY_CONNECTED	0.1934	10.0	100.0							
10708152	capacitor_charge	35.48	3028	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.48	3031	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.48	3034	model	updating state			0.03	BATTERY_CONNECTED	0.3286	10.0	100.0							
10708152	capacitor_charge	35.49	3037	model	updating state			0.03	BATTERY_CONNECTED	0.3286	10.0	100.0							
10708152	capacitor_charge	35.5	3040	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.52	3043	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.52	3046	model	updating state			0.04	BATTERY_CONNECTED	0.4187	10.0	100.0							
10708152	capacitor_charge	35.53	3049	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.53	3052	model	updating state			0.04	BATTERY_CONNECTED	0.4638	10.0	100.0							
10708152	capacitor_charge	35.55	3055	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.55	3058	model	updating state			0.05	BATTERY_CONNECTED	0.5539	10.0	100.0							
10708152	capacitor_charge	35.57	3061	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.57	3064	model	updating state			0.05	BATTERY_CONNECTED	0.5989	10.0	100.0							
10708152	capacitor_charge	35.59	3067	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.59	3070	model	updating state			0.06	BATTERY_CONNECTED	0.689	10.0	100.0							
10708152	capacitor_charge	35.6	3073	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.6	3076	model	updating state			0.06	BATTERY_CONNECTED	0.7341	10.0	100.0							
10708152	capacitor_charge	35.61	3079	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.62	3082	model	updating state			0.07	BATTERY_CONNECTED	0.8242	10.0	100.0							
10708152	capacitor_charge	35.62	3085	model	updating state			0.07	BATTERY_CONNECTED	0.8242	10.0	100.0							
10708152	capacitor_charge	35.65	3088	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.65	3091	model	updating state			0.08	BATTERY_CONNECTED	0.8692	10.0	100.0							
10708152	capacitor_charge	35.66	3094	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.67	3097	model	updating state			0.08	BATTERY_CONNECTED	0.9143	10.0	100.0							
10708152	capacitor_charge	35.67	3100	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.68	3103	model	updating state			0.08	BATTERY_CONNECTED	0.9594	10.0	100.0							
10708152	capacitor_charge	35.68	3106	model	updating state			0.08	BATTERY_CONNECTED	0.9594	10.0	100.0							
10708152	capacitor_charge	35.7	3109	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.7	3112	model	updating state			0.09	BATTERY_CONNECTED	1.0044	10.0	100.0							
10708152	capacitor_charge	35.72	3115	model	updating state			0.09	BATTERY_CONNECTED	1.0044	10.0	100.0							
10708152	capacitor_charge	35.72	3118	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.72	3121	user	dragged	batteryNode													
10708152	capacitor_charge	35.76	3124	model	updating state			0.09	BATTERY_CONNECTED	1.0495	10.0	100.0							
10708152	capacitor_charge	35.78	3127	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.79	3130	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.79	3133	model	updating state			0.1	BATTERY_CONNECTED	1.1846	10.0	100.0							
10708152	capacitor_charge	35.81	3136	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.82	3139	model	updating state			0.11	BATTERY_CONNECTED	1.2747	10.0	100.0							
10708152	capacitor_charge	35.84	3142	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.85	3145	model	updating state			0.12	BATTERY_CONNECTED	1.3198	10.0	100.0							
10708152	capacitor_charge	35.86	3148	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.87	3151	model	updating state			0.12	BATTERY_CONNECTED	1.3648	10.0	100.0							
10708152	capacitor_charge	35.87	3154	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.88	3157	model	updating state			0.13	BATTERY_CONNECTED	1.4549	10.0	100.0							
10708152	capacitor_charge	35.89	3160	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	35.89	3163	model	updating state			0.13	BATTERY_CONNECTED	1.5	10.0	100.0							
10708152	capacitor_charge	35.89	3166	user	dragged	batteryNode													
10708152	capacitor_charge	35.9	3169	model	updating state			0.13	BATTERY_CONNECTED	1.5	10.0	100.0							
10708152	capacitor_charge	35.9	3172	user	dragged	batteryNode													
10708152	capacitor_charge	35.9	3175	user	dragged	batteryNode													
10708152	capacitor_charge	35.92	3179	user	dragged	batteryNode													
10708152	capacitor_charge	35.93	3182	user	dragged	batteryNode													
10708152	capacitor_charge	35.94	3186	user	dragged	batteryNode													
10708152	capacitor_charge	35.97	3191	user	dragged	batteryNode													
10708152	capacitor_charge	36.15	3204	user	dragged	batteryNode													
10708152	capacitor_charge	36.44	3225	user	dragged	batteryNode													
10708152	capacitor_charge	36.44	3228	user	dragged	batteryNode													
10708152	capacitor_charge	36.45	3232	user	dragged	batteryNode													
10708152	capacitor_charge	36.45	3235	user	dragged	batteryNode													
10708152	capacitor_charge	36.47	3239	user	dragged	batteryNode													
10708152	capacitor_charge	36.47	3242	user	dragged	batteryNode													
10708152	capacitor_charge	36.5	3246	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	36.52	3249	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	36.52	3252	model	updating state			0.12	BATTERY_CONNECTED	1.4099	10.0	100.0							
10708152	capacitor_charge	36.53	3255	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	36.53	3258	model	updating state			0.12	BATTERY_CONNECTED	1.3198	10.0	100.0							
10708152	capacitor_charge	36.55	3261	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	36.55	3264	model	updating state			0.11	BATTERY_CONNECTED	1.2747	10.0	100.0							
10708152	capacitor_charge	36.56	3267	model	updating state			0.11	BATTERY_CONNECTED	1.2747	10.0	100.0							
10708152	capacitor_charge	36.64	3273	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	36.64	3276	model	updating state			0.11	BATTERY_CONNECTED	1.2297	10.0	100.0							
10708152	capacitor_charge	36.66	3279	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	36.66	3282	model	updating state			0.1	BATTERY_CONNECTED	1.1846	10.0	100.0							
10708152	capacitor_charge	36.68	3285	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	36.68	3288	model	updating state			0.1	BATTERY_CONNECTED	1.1396	10.0	100.0							
10708152	capacitor_charge	36.69	3291	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	36.7	3294	model	updating state			0.09	BATTERY_CONNECTED	1.0495	10.0	100.0							
10708152	capacitor_charge	36.72	3297	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	36.72	3300	model	updating state			0.09	BATTERY_CONNECTED	1.0044	10.0	100.0							
10708152	capacitor_charge	36.73	3303	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	36.74	3306	model	updating state			0.08	BATTERY_CONNECTED	0.9594	10.0	100.0							
10708152	capacitor_charge	36.75	3309	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	36.75	3312	model	updating state			0.08	BATTERY_CONNECTED	0.9143	10.0	100.0							
10708152	capacitor_charge	36.76	3315	model	updating state			0.08	BATTERY_CONNECTED	0.9143	10.0	100.0							
10708152	capacitor_charge	36.84	3321	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	36.84	3324	model	updating state			0.08	BATTERY_CONNECTED	0.8692	10.0	100.0							
10708152	capacitor_charge	36.85	3327	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	36.86	3330	model	updating state			0.07	BATTERY_CONNECTED	0.8242	10.0	100.0							
10708152	capacitor_charge	36.88	3333	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	36.89	3336	model	updating state			0.07	BATTERY_CONNECTED	0.7791	10.0	100.0							
10708152	capacitor_charge	36.9	3339	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	36.92	3342	model	updating state			0.06	BATTERY_CONNECTED	0.689	10.0	100.0							
10708152	capacitor_charge	36.94	3345	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	36.94	3348	model	updating state			0.05	BATTERY_CONNECTED	0.5989	10.0	100.0							
10708152	capacitor_charge	36.95	3351	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	36.95	3354	model	updating state			0.05	BATTERY_CONNECTED	0.5539	10.0	100.0							
10708152	capacitor_charge	36.96	3357	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	36.96	3360	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	36.96	3363	model	updating state			0.04	BATTERY_CONNECTED	0.4638	10.0	100.0							
10708152	capacitor_charge	36.97	3366	model	updating state			0.04	BATTERY_CONNECTED	0.4638	10.0	100.0							
10708152	capacitor_charge	36.98	3369	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	36.98	3372	model	updating state			0.04	BATTERY_CONNECTED	0.4187	10.0	100.0							
10708152	capacitor_charge	36.99	3375	model	updating state			0.04	BATTERY_CONNECTED	0.4187	10.0	100.0							
10708152	capacitor_charge	37.88	3429	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	37.88	3432	model	updating state			0.03	BATTERY_CONNECTED	0.3737	10.0	100.0							
10708152	capacitor_charge	37.89	3435	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	37.9	3438	model	updating state			0.03	BATTERY_CONNECTED	0.2836	10.0	100.0							
10708152	capacitor_charge	37.92	3441	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	37.92	3444	model	updating state			0.02	BATTERY_CONNECTED	0.2385	10.0	100.0							
10708152	capacitor_charge	37.93	3447	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	37.93	3450	model	updating state			0.01	BATTERY_CONNECTED	0.1484	10.0	100.0							
10708152	capacitor_charge	37.95	3453	model	updating state			0.01	BATTERY_CONNECTED	0.1484	10.0	100.0							
10708152	capacitor_charge	37.96	3456	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	37.96	3459	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	37.97	3462	model	updating state			0.0	BATTERY_CONNECTED	0.0583	10.0	100.0							
10708152	capacitor_charge	37.97	3465	model	updating state			0.0	BATTERY_CONNECTED	0.0583	10.0	100.0							
10708152	capacitor_charge	39.42	3555	user	dragEnded	batteryNode													
10708152	capacitor_charge	39.44	3557	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	100.0							
10708152	capacitor_charge	42.28	3918	model	initializing	sim	capacitorLabBasics.navigationBar.phetButton.fired												
