User	Sim	Timestamp	Index	User or Model?	Event	Item	Action	Laser on status	Wavelength	Width	Concentration	Absorption	Detector location	Ruler location	Table	X axis	Y axis	X axis scale	Y axis scale	Experiment #s included	Notes
test		1484680995489	3192	user	dragged	wavelengthControls	none														
test		1484680995505	3196	user	dragged	wavelengthControls	none														
test		1484680995529	3200	user	dragged	wavelengthControls	none														
test		1484680995545	3204	user	dragged	wavelengthControls	none														
test		1484680995561	3208	user	dragged	wavelengthControls	none														
test		1484680995575	3212	user	dragged	wavelengthControls	none														
test		1484680995636	3218	user	dragged	wavelengthControls	none														
test		1484680995650	3222	user	dragged	wavelengthControls	none														
test		1484680995666	3226	user	dragged	wavelengthControls	none														
test		1484680995682	3230	user	dragged	wavelengthControls	none														
test		1484680995706	3235	user	dragged	wavelengthControls	none														
test		1484680995729	3239	user	dragged	wavelengthControls	none														
test		1484680995745	3243	user	dragged	wavelengthControls	none														
test		1484680995761	3247	user	dragged	wavelengthControls	none														
test		1484680995777	3251	user	dragged	wavelengthControls	none														
test		1484680995793	3255	user	dragged	wavelengthControls	none														
test		1484680995809	3259	user	dragged	wavelengthControls	none														
test		1484680995833	3263	user	dragged	wavelengthControls	none														
test		1484680995849	3267	user	dragged	wavelengthControls	none														
test		1484680995865	3271	user	dragged	wavelengthControls	none														
test		1484680995873	3275	user	dragged	wavelengthControls	none														
test		1484680995888	3279	user	dragged	wavelengthControls	none														
test		1484680995896	3282	user	dragged	wavelengthControls	none														
test		1484680996000	3292	user	dragged	wavelengthControls	none														
test		1484680996009	3295	user	dragged	wavelengthControls	none														
test		1484680996025	3299	user	dragged	wavelengthControls	none														
test		1484680996034	3303	user	dragged	wavelengthControls	none														
test		1484680996041	3306	user	dragged	wavelengthControls	none														
test		1484680996049	3309	user	dragged	wavelengthControls	none														
test		1484680996057	3313	user	dragged	wavelengthControls	none														
test		1484680996064	3316	user	dragged	wavelengthControls	none														
test		1484680996074	3320	user	dragged	wavelengthControls	none														
test		1484680996082	3323	user	dragged	wavelengthControls	none														
test		1484680996089	3327	user	dragged	wavelengthControls	none														
test		1484680996096	3330	user	dragged	wavelengthControls	none														
test		1484680996105	3334	user	dragged	wavelengthControls	none														
test		1484680996112	3337	user	dragged	wavelengthControls	none														
test		1484680996121	3341	user	dragged	wavelengthControls	none														
test		1484680996128	3344	user	dragged	wavelengthControls	none														
test		1484680996144	3348	user	dragged	wavelengthControls	none														
test		1484680996161	3352	user	dragged	wavelengthControls	none														
test		1484680996169	3356	user	dragged	wavelengthControls	none														
test		1484680996178	3359	user	dragged	wavelengthControls	none														
test		1484680996185	3363	user	dragged	wavelengthControls	none														
test		1484680996193	3366	user	dragged	wavelengthControls	none														
test		1484680996200	3370	user	dragged	wavelengthControls	none														
test		1484680996208	3373	user	dragged	wavelengthControls	none														
test		1484680996217	3376	user	dragged	wavelengthControls	none														
test		1484680996225	3380	user	dragged	wavelengthControls	none														
test		1484680996233	3383	user	dragged	wavelengthControls	none														
test		1484680996241	3387	user	dragged	wavelengthControls	none														
test		1484680996252	3390	user	dragged	wavelengthControls	none														
test		1484680996257	3394	user	dragged	wavelengthControls	none														
test		1484680996265	3397	user	dragged	wavelengthControls	none														
test		1484680996274	3401	user	dragged	wavelengthControls	none														
test		1484680996282	3404	user	dragged	wavelengthControls	none														
test		1484680996288	3408	user	dragged	wavelengthControls	none														
test		1484680996296	3411	user	dragged	wavelengthControls	none														
test		1484680996304	3415	user	dragged	wavelengthControls	none														
test		1484680996312	3418	user	dragged	wavelengthControls	none														
test		1484680996329	3422	user	dragged	wavelengthControls	none														
test		1484680996345	3426	user	dragged	wavelengthControls	none														
test		1484680996378	3431	user	dragged	wavelengthControls	none														
test		1484680996386	3435	user	dragged	wavelengthControls	none														
test		1484680996392	3438	user	dragged	wavelengthControls	none														
test		1484680996401	3442	user	dragged	wavelengthControls	increasing														
test		1484680996408	3445	user	dragged	wavelengthControls	increasing														
test		1484680996426	3447	model	updating state	none	none	True	388	1.04	0.1	0.0208	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680996428	3450	user	dragged	wavelengthControls	increasing														
test		1484680996448	3452	model	updating state	none	none	True	393	1.04	0.1	0.01872	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680996475	3457	user	dragged	wavelengthControls	increasing														
test		1484680996498	3459	model	updating state	none	none	True	398	1.04	0.1	0.01664	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680996511	3462	user	dragged	wavelengthControls	increasing														
test		1484680996514	3464	model	updating state	none	none	True	403	1.04	0.1	0.01456	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680996514	3467	user	dragged	wavelengthControls	increasing														
test		1484680996526	3469	model	updating state	none	none	True	422	1.04	0.1	0.01144	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680996529	3472	user	dragged	wavelengthControls	increasing														
test		1484680996530	3475	user	dragged	wavelengthControls	increasing														
test		1484680996540	3477	model	updating state	none	none	True	442	1.04	0.1	0.00936	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680996542	3480	user	dragged	wavelengthControls	increasing														
test		1484680996545	3483	user	dragged	wavelengthControls	increasing														
test		1484680996557	3485	model	updating state	none	none	True	451	1.04	0.1	0.00936	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680996559	3488	user	dragged	wavelengthControls	increasing														
test		1484680996576	3490	model	updating state	none	none	True	456	1.04	0.1	0.00936	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680996586	3494	user	dragged	wavelengthControls	increasing														
test		1484680996612	3496	model	updating state	none	none	True	461	1.04	0.1	0.00936	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680996618	3500	user	dragged	wavelengthControls	increasing														
test		1484680996641	3502	model	updating state	none	none	True	466	1.04	0.1	0.00936	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680996644	3505	user	dragged	wavelengthControls	increasing														
test		1484680996658	3507	model	updating state	none	none	True	471	1.04	0.1	0.00728	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680996675	3510	user	dragged	wavelengthControls	increasing														
test		1484680996675	3512	model	updating state	none	none	True	475	1.04	0.1	0.00728	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680996689	3516	user	dragged	wavelengthControls	increasing														
test		1484680996708	3518	model	updating state	none	none	True	480	1.04	0.1	0.00728	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680996711	3521	user	dragged	wavelengthControls	increasing														
test		1484680996725	3523	model	updating state	none	none	True	485	1.04	0.1	0.0052	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680996728	3526	user	dragged	wavelengthControls	increasing														
test		1484680996730	3529	user	dragged	wavelengthControls	increasing														
test		1484680996741	3531	model	updating state	none	none	True	500	1.04	0.1	0.0052	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680996743	3534	user	dragged	wavelengthControls	increasing														
test		1484680996744	3537	user	dragged	wavelengthControls	increasing														
test		1484680996760	3539	model	updating state	none	none	True	514	1.04	0.1	0.0052	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680996762	3542	user	dragged	wavelengthControls	increasing														
test		1484680996774	3544	model	updating state	none	none	True	519	1.04	0.1	0.0052	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680996839	3551	user	dragged	wavelengthControls	increasing														
test		1484680996857	3554	user	dragged	wavelengthControls	increasing														
test		1484680996858	3556	model	updating state	none	none	True	528	1.04	0.1	0.0052	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680996865	3559	user	dragged	wavelengthControls	increasing														
test		1484680996874	3561	model	updating state	none	none	True	533	1.04	0.1	0.0052	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680996876	3564	user	dragged	wavelengthControls	increasing														
test		1484680996893	3566	model	updating state	none	none	True	538	1.04	0.1	0.00728	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680996948	3572	user	dragged	wavelengthControls	increasing														
test		1484680996956	3574	model	updating state	none	none	True	543	1.04	0.1	0.00728	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680996958	3577	user	dragged	wavelengthControls	increasing														
test		1484680996960	3580	user	dragged	wavelengthControls	none														
test		1484680996976	3582	model	updating state	none	none	True	553	1.04	0.1	0.00728	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680996979	3585	user	dragged	wavelengthControls	increasing														
test		1484680996991	3587	model	updating state	none	none	True	562	1.04	0.1	0.00936	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680997002	3591	user	dragged	wavelengthControls	increasing														
test		1484680997024	3593	model	updating state	none	none	True	567	1.04	0.1	0.01144	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680997033	3596	user	dragged	wavelengthControls	none														
test		1484680997056	3600	user	dragged	wavelengthControls	increasing														
test		1484680997058	3602	model	updating state	none	none	True	572	1.04	0.1	0.01352	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680997060	3605	user	dragged	wavelengthControls	increasing														
test		1484680997065	3608	user	dragged	wavelengthControls	increasing														
test		1484680997076	3610	model	updating state	none	none	True	586	1.04	0.1	0.0208	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680997078	3613	user	dragged	wavelengthControls	increasing														
test		1484680997093	3615	model	updating state	none	none	True	591	1.04	0.1	0.026	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680997095	3618	user	dragged	wavelengthControls	increasing														
test		1484680997109	3620	model	updating state	none	none	True	601	1.04	0.1	0.03744	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680997154	3626	user	dragged	wavelengthControls	none														
test		1484680997279	3635	user	dragged	wavelengthControls	increasing														
test		1484680997280	3637	model	updating state	none	none	True	606	1.04	0.1	0.03536	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680997291	3640	user	dragged	wavelengthControls	increasing														
test		1484680997291	3642	model	updating state	none	none	True	611	1.04	0.1	0.0416	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680997293	3645	user	dragged	wavelengthControls	increasing														
test		1484680997310	3647	model	updating state	none	none	True	615	1.04	0.1	0.0468	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680997313	3650	user	dragged	wavelengthControls	increasing														
test		1484680997313	3653	user	dragged	wavelengthControls	increasing														
test		1484680997326	3655	model	updating state	none	none	True	625	1.04	0.1	0.06032	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680997394	3662	user	dragged	wavelengthControls	increasing														
test		1484680997408	3664	model	updating state	none	none	True	630	1.04	0.1	0.06968	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680997595	3678	user	dragged	wavelengthControls	increasing														
test		1484680997609	3680	model	updating state	none	none	True	635	1.04	0.1	0.07904	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680997780	3693	user	dragged	wavelengthControls	decreasing														
test		1484680997794	3695	model	updating state	none	none	True	630	1.04	0.1	0.06968	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680997795	3698	user	dragged	wavelengthControls	decreasing														
test		1484680997811	3700	model	updating state	none	none	True	620	1.04	0.1	0.05304	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680997812	3703	user	dragged	wavelengthControls	decreasing														
test		1484680997824	3705	model	updating state	none	none	True	615	1.04	0.1	0.0468	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680997825	3708	user	dragged	wavelengthControls	decreasing														
test		1484680997845	3711	user	dragged	wavelengthControls	decreasing														
test		1484680997845	3713	model	updating state	none	none	True	606	1.04	0.1	0.03536	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680997850	3716	user	dragged	wavelengthControls	decreasing														
test		1484680997860	3719	user	dragged	wavelengthControls	decreasing														
test		1484680997860	3721	model	updating state	none	none	True	591	1.04	0.1	0.026	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680997862	3724	user	dragged	wavelengthControls	decreasing														
test		1484680997865	3727	user	dragged	wavelengthControls	decreasing														
test		1484680997875	3729	model	updating state	none	none	True	577	1.04	0.1	0.01456	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680997877	3732	user	dragged	wavelengthControls	decreasing														
test		1484680997882	3735	user	dragged	wavelengthControls	decreasing														
test		1484680997892	3737	model	updating state	none	none	True	562	1.04	0.1	0.00936	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680997894	3740	user	dragged	wavelengthControls	decreasing														
test		1484680997897	3743	user	dragged	wavelengthControls	decreasing														
test		1484680997908	3745	model	updating state	none	none	True	548	1.04	0.1	0.00728	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680997910	3748	user	dragged	wavelengthControls	decreasing														
test		1484680997912	3751	user	dragged	wavelengthControls	decreasing														
test		1484680997925	3753	model	updating state	none	none	True	538	1.04	0.1	0.00728	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680997927	3756	user	dragged	wavelengthControls	decreasing														
test		1484680997929	3759	user	dragged	wavelengthControls	decreasing														
test		1484680997942	3761	model	updating state	none	none	True	528	1.04	0.1	0.0052	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680997945	3764	user	dragged	wavelengthControls	decreasing														
test		1484680997960	3766	model	updating state	none	none	True	519	1.04	0.1	0.0052	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484680997970	3770	user	dragged	wavelengthControls	decreasing														
test		1484680997978	3773	user	dragged	wavelengthControls	decreasing														
